PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,AVG_DIST_DEF_OFF_RATIO,AVG_DIST_MILES_DEF_MIN,ContestedDREB%,DREBChances,AVGDREBDistance,DFGA,cluster
Jalen Suggs,ORL,1630591,0.8676844783715013,0.0340319361277445,20.3,5.9,7.7,2.9,2
Jalen Williams,OKC,1631114,0.8255675029868578,0.0354177344951307,16.8,8.1,6.6,2.8,2
Jamal Murray,DEN,1627750,0.8487208008898776,0.0332751853467073,19.9,5.9,8.3,3.6,2
Jamal Shead,TOR,1642347,0.8801652892561984,0.0362862010221465,12.5,2.6,11.6,0.9,2
James Harden,LAC,201935,0.829059829059829,0.0284457478005865,17.7,7.9,7.7,2.7,2
Jared Butler,PHI,1630215,0.8529411764705883,0.035655737704918,14.1,3.7,10.5,1.1,2
Jared McCain,PHI,1642272,0.8117647058823529,0.0349662162162162,25.6,4.2,7.1,2.7,2
Jeff Dowtin Jr.,PHI,1630288,0.8439024390243902,0.0337231968810916,17.4,2.5,8.4,0.9,2
Jett Howard,ORL,1641724,0.8709677419354839,0.0345047923322683,24.4,2.2,9.3,0.8,2
Jimmy Butler III,GSW,202710,0.8687615526802217,0.0348923533778767,17.1,5.4,7.1,2.8,2
Joe Ingles,MIN,204060,0.8666666666666667,0.0342105263157894,0.0,2.0,7.8,0.2,2
Jordan Clarkson,UTA,203903,0.8114143920595535,0.0339916839916839,15.1,4.7,9.1,2.5,2
Jordan Miller,LAC,1641757,0.8208092485549132,0.0359493670886075,26.5,3.4,7.5,1.4,2
Jordan Poole,WAS,1629673,0.7641509433962264,0.0318181818181818,13.7,4.5,9.9,1.8,2
KJ Simpson,CHA,1642354,0.863013698630137,0.036,29.3,3.9,9.6,1.4,2
Kawhi Leonard,LAC,202695,0.8450292397660817,0.0336829836829836,22.5,6.9,6.9,2.2,2
Kentavious Caldwell-Pope,ORL,203484,0.8728246318607764,0.0327967806841046,27.8,3.5,9.2,1.5,2
Kevin Huerter,CHI,1628989,0.864027538726334,0.0370479704797047,18.9,4.5,7.8,2.0,2
Keyonte George,UTA,1641718,0.8352272727272726,0.0335808109651627,12.7,5.6,8.1,2.5,2
Khris Middleton,WAS,203114,0.8421052631578947,0.0347381864623243,15.1,5.3,6.8,1.9,2
Klay Thompson,DAL,202691,0.8251748251748251,0.0342823939570017,15.4,5.4,7.4,1.8,2
Kyle Kuzma,MIL,1628398,0.8429237947122862,0.0351263771872974,18.9,7.5,6.4,2.2,2
Kyle Lowry,PHI,200768,0.782258064516129,0.0311396468699839,16.7,3.6,9.3,2.1,2
Kyrie Irving,DAL,202681,0.8729446935724962,0.0323725055432372,12.2,6.0,9.4,2.7,2
LaMelo Ball,CHA,1630163,0.7718223583460949,0.0341463414634146,16.3,6.3,8.4,1.6,2
Landry Shamet,NYK,1629013,0.8248847926267281,0.0360160965794768,30.3,2.3,10.1,1.0,2
Luke Kennard,MEM,1628379,0.8499095840867994,0.0368627450980392,12.3,4.5,7.7,1.3,2
Malcolm Brogdon,WAS,1627763,0.8189655172413792,0.0336879432624113,20.0,4.6,7.4,2.0,2
Malik Beasley,DET,1627736,0.8719275549805953,0.0344404701073071,14.0,3.5,9.7,1.3,2
Malik Monk,SAC,1628370,0.8090452261306534,0.0345493562231759,16.8,5.8,7.9,2.4,2
Matt Ryan,NYK,1630346,0.7741935483870968,0.0352941176470588,25.0,1.0,4.5,0.3,2
Mikal Bridges,NYK,1628969,0.8420569329660238,0.0348271933156095,24.7,4.0,8.6,2.9,2
Mike Conley,MIN,201144,0.8215962441314553,0.0348605577689243,13.4,4.0,10.2,1.4,2
Miles McBride,NYK,1630540,0.8735440931780365,0.0356900067980965,20.4,4.5,9.9,2.2,2
Monté Morris,PHX,1628420,0.8116591928251121,0.0343453510436432,16.7,3.1,9.3,0.8,2
Nick Smith Jr.,CHA,1641733,0.7957198443579766,0.0358457493426818,5.4,4.1,7.4,1.5,2
Norman Powell,LAC,1626181,0.8302469135802467,0.0332509270704573,25.2,4.7,8.3,1.5,2
Ousmane Dieng,OKC,1631172,0.8597560975609757,0.0356060606060606,19.4,3.1,7.1,0.9,2
Pacome Dadiet,NYK,1642359,0.7608695652173914,0.0357142857142857,28.6,2.4,7.2,0.5,2
Pat Connaughton,MIL,1626192,0.7714285714285714,0.0342494714587737,17.9,3.6,5.1,1.0,2
Pat Spencer,GSW,1630311,0.801980198019802,0.0382075471698113,17.2,2.4,7.5,0.6,2
Patty Mills,LAC,201988,0.8270676691729323,0.0369127516778523,22.2,2.2,13.6,0.6,2
Payton Pritchard,BOS,1630202,0.8147208121827413,0.0332987551867219,17.7,4.7,8.7,1.4,2
Reggie Jackson,PHI,202704,0.8431372549019608,0.03359375,23.5,2.6,9.2,0.8,2
Ricky Council IV,PHI,1641741,0.8270142180094786,0.0355397148676171,15.7,3.7,7.2,1.2,2
Royce O'Neale,PHX,1626220,0.792507204610951,0.0335365853658536,20.7,6.5,6.4,2.7,2
Russell Westbrook,DEN,201566,0.8898809523809523,0.0326597487711632,21.2,5.8,7.7,1.9,2
Sam Hauser,BOS,1630573,0.8302583025830257,0.0356576862123613,21.5,4.4,7.5,1.6,2
Santi Aldama,MEM,1630583,0.8601973684210525,0.0377890173410404,11.6,7.2,6.3,3.3,2
Seth Curry,CHA,203552,0.8410958904109589,0.0343016759776536,17.1,2.7,10.7,0.7,2
Shaedon Sharpe,POR,1631101,0.8895939086294415,0.0356743002544529,17.4,5.5,7.5,2.4,2
Shai Gilgeous-Alexander,OKC,1628983,0.8370535714285715,0.0326370757180156,26.7,6.8,8.2,3.4,2
Shake Milton,LAL,1629003,0.8473520249221184,0.0346055979643765,32.9,2.4,8.1,0.9,2
Spencer Dinwiddie,DAL,203915,0.8512518409425625,0.0317757009345794,24.2,3.9,9.7,1.9,2
Stephen Curry,GSW,201939,0.7776381909547739,0.0332438238453276,18.7,6.2,8.1,1.6,2
Svi Mykhailiuk,UTA,1629004,0.8438818565400844,0.0353356890459364,15.1,3.6,6.7,2.0,2
Trae Young,ATL,1629027,0.8183760683760684,0.0326513213981244,7.4,4.5,11.6,1.5,2
Trendon Watford,BKN,1630570,0.8181818181818181,0.0338788870703764,22.2,4.8,6.0,1.8,2
Trey Alexander,DEN,1641725,0.7837837837837837,0.0345238095238095,0.0,1.8,6.2,0.3,2
Trey Murphy III,NOP,1630530,0.8784530386740331,0.0348875479978058,13.3,6.8,7.9,4.1,2
Tristan da Silva,ORL,1641783,0.8276397515527949,0.0353917662682602,19.7,4.3,7.2,2.3,2
Ty Jerome,CLE,1629660,0.8480300187617262,0.0347425057647963,17.1,3.7,8.8,1.1,2
Tyler Herro,MIA,1629639,0.8048309178743962,0.0349412751677852,14.3,8.0,7.8,2.6,2
Tyler Kolek,NYK,1642278,0.759493670886076,0.0338983050847457,15.4,2.2,13.1,0.2,2
Tyrese Haliburton,IND,1630169,0.8364640883977901,0.0353903693314633,15.3,4.6,9.8,2.3,2
Tyrese Martin,BKN,1631213,0.8310139165009941,0.0370567375886524,22.4,4.1,7.0,2.0,2
Tyrese Maxey,PHI,1630178,0.742757821552723,0.032704081632653,18.2,5.2,9.3,1.6,2
Tyus Jones,PHX,1626145,0.8021712907117008,0.0340327533265097,7.5,3.4,10.0,1.1,2
Vasilije Micić,PHX,203995,0.7730061349693251,0.0326848249027237,13.2,3.8,8.6,1.3,2
Vít Krejčí,ATL,1630249,0.8635235732009926,0.0367864693446088,15.5,4.7,7.8,2.2,2
Yuki Kawamura,MEM,1642530,0.7666666666666666,0.0365079365079365,14.3,1.8,9.1,0.3,2
Zach LaVine,SAC,203897,0.8636363636363636,0.0351851851851851,14.2,6.7,7.6,2.2,2
