PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,AVG_DIST_DEF_OFF_RATIO,AVG_DIST_MILES_DEF_MIN,ContestedDREB%,DREBChances,AVGDREBDistance,DFGA,cluster
AJ Johnson,WAS,1642358,0.86,0.0375545851528384,17.4,3.9,7.5,2.0,1
Aaron Nesmith,IND,1630174,0.9878419452887538,0.0397310513447432,18.4,6.2,7.2,2.6,1
Ajay Mitchell,OKC,1642349,0.8897959183673471,0.0388591800356506,22.0,2.6,9.4,1.1,1
Andre Jackson Jr.,MIL,1641748,0.9099756690997566,0.0408743169398907,21.6,3.3,7.1,1.3,1
Andrew Nembhard,IND,1629614,0.9807383627608348,0.0398305084745762,10.0,5.0,8.3,2.2,1
Anthony Gill,WAS,1630264,0.8923076923076924,0.0370607028753993,22.2,3.0,7.5,0.4,1
Antonio Reeves,NOP,1641810,0.8958333333333333,0.0362359550561797,22.7,2.5,7.7,0.8,1
Ayo Dosunmu,CHI,1630245,0.8952879581151831,0.0368005738880918,12.6,4.9,9.5,2.6,1
Ben Sheppard,IND,1641767,0.9705882352941178,0.0417721518987341,21.0,3.9,7.8,1.3,1
Bennedict Mathurin,IND,1631097,0.9400798934753662,0.0371578947368421,15.8,6.9,7.7,3.6,1
Blake Wesley,SAS,1631104,0.941798941798942,0.039821029082774,14.3,1.9,7.2,0.4,1
Brandin Podziemski,GSW,1641764,0.8344370860927153,0.0367883211678832,18.4,6.2,6.2,1.8,1
Brandon Boston,NOP,1630527,0.9093198992443324,0.0363544813695871,16.0,3.9,7.3,1.9,1
Brandon Williams,DAL,1630314,0.8917197452229298,0.0380434782608695,22.2,3.6,8.6,1.7,1
Bub Carrington,WAS,1642267,0.8632676709154113,0.0368264953040039,12.6,5.8,7.3,1.7,1
Buddy Hield,GSW,1627741,0.8294036061026352,0.0377287066246056,13.1,4.6,8.2,2.4,1
Caleb Houstan,ORL,1631216,0.8158995815899581,0.0359778597785977,17.6,2.2,8.8,0.7,1
Caleb Martin,DAL,1628997,0.8451327433628318,0.0367661212704523,17.5,5.1,8.5,3.3,1
Cam Reddish,LAL,1629629,1.0599078341013826,0.0390492359932088,28.6,3.5,10.1,1.5,1
Cam Spencer,MEM,1642285,0.8351648351648352,0.04,18.8,3.0,10.5,1.0,1
Cason Wallace,OKC,1641717,0.9859594383775354,0.0384896467722289,24.5,4.7,9.7,2.1,1
