PLAYER_NAME,TEAM_ABBREVIATION,PLAYER_ID,AVG_DIST_DEF_OFF_RATIO,AVG_DIST_MILES_DEF_MIN,ContestedDREB%,DREBChances,AVGDREBDistance,DFGA,cluster
Gabe Vincent,LAL,1629216,0.8590476190476191,0.0352619233776387,18.6,3.0,11.3,1.3,4
Gary Harris,ORL,203914,0.92,0.0373646209386281,9.7,2.0,11.2,1.2,4
Grayson Allen,PHX,1628960,0.8078291814946619,0.0344722854973424,19.1,4.3,8.2,1.8,4
Isaiah Collier,UTA,1642268,0.8098802395209581,0.0339610797237915,11.4,5.1,8.8,1.4,4
Isaiah Joe,OKC,1630198,0.8541666666666667,0.0364174685418208,19.8,4.3,8.5,1.4,4
Isaiah Wong,CHA,1631209,0.8166666666666668,0.0369811320754717,33.3,2.4,11.6,0.8,4
Jaden Hardy,DAL,1630702,0.8712871287128712,0.0361149110807113,19.7,3.1,9.8,1.0,4
Jaden Ivey,DET,1631093,0.8544973544973545,0.0359688195991091,11.9,5.2,10.2,1.9,4
Jalen Brunson,NYK,1628973,0.7309753483386925,0.0315448658649398,13.3,4.4,9.5,2.2,4
Jalen Pickett,DEN,1629618,0.8031914893617021,0.034009009009009,18.9,2.3,9.3,0.7,4
Jamal Shead,TOR,1642347,0.8801652892561984,0.0362862010221465,12.5,2.6,11.6,0.9,4
Jared Butler,PHI,1630215,0.8529411764705883,0.035655737704918,14.1,3.7,10.5,1.1,4
Jeff Dowtin Jr.,PHI,1630288,0.8439024390243902,0.0337231968810916,17.4,2.5,8.4,0.9,4
Jett Howard,ORL,1641724,0.8709677419354839,0.0345047923322683,24.4,2.2,9.3,0.8,4
Joe Ingles,MIN,204060,0.8666666666666667,0.0342105263157894,0.0,2.0,7.8,0.2,4
Jordan Clarkson,UTA,203903,0.8114143920595535,0.0339916839916839,15.1,4.7,9.1,2.5,4
Jordan McLaughlin,SAS,1629162,0.8627450980392158,0.0387665198237885,25.0,2.1,12.2,0.3,4
Jordan Miller,LAC,1641757,0.8208092485549132,0.0359493670886075,26.5,3.4,7.5,1.4,4
Jordan Poole,WAS,1629673,0.7641509433962264,0.0318181818181818,13.7,4.5,9.9,1.8,4
KJ Simpson,CHA,1642354,0.863013698630137,0.036,29.3,3.9,9.6,1.4,4
Kentavious Caldwell-Pope,ORL,203484,0.8728246318607764,0.0327967806841046,27.8,3.5,9.2,1.5,4
Kevin Huerter,CHI,1628989,0.864027538726334,0.0370479704797047,18.9,4.5,7.8,2.0,4
Kyle Lowry,PHI,200768,0.782258064516129,0.0311396468699839,16.7,3.6,9.3,2.1,4
Landry Shamet,NYK,1629013,0.8248847926267281,0.0360160965794768,30.3,2.3,10.1,1.0,4
Luke Kennard,MEM,1628379,0.8499095840867994,0.0368627450980392,12.3,4.5,7.7,1.3,4
Malik Beasley,DET,1627736,0.8719275549805953,0.0344404701073071,14.0,3.5,9.7,1.3,4
Marcus Sasser,DET,1631204,0.9054545454545454,0.0370535714285714,12.2,2.1,13.3,0.8,4
Marcus Smart,WAS,203935,0.9012875536480686,0.0351170568561872,25.5,3.6,8.7,0.8,4
Matt Ryan,NYK,1630346,0.7741935483870968,0.0352941176470588,25.0,1.0,4.5,0.3,4
Mike Conley,MIN,201144,0.8215962441314553,0.0348605577689243,13.4,4.0,10.2,1.4,4
Miles McBride,NYK,1630540,0.8735440931780365,0.0356900067980965,20.4,4.5,9.9,2.2,4
Monté Morris,PHX,1628420,0.8116591928251121,0.0343453510436432,16.7,3.1,9.3,0.8,4
Nick Smith Jr.,CHA,1641733,0.7957198443579766,0.0358457493426818,5.4,4.1,7.4,1.5,4
Ousmane Dieng,OKC,1631172,0.8597560975609757,0.0356060606060606,19.4,3.1,7.1,0.9,4
Pacome Dadiet,NYK,1642359,0.7608695652173914,0.0357142857142857,28.6,2.4,7.2,0.5,4
Pat Spencer,GSW,1630311,0.801980198019802,0.0382075471698113,17.2,2.4,7.5,0.6,4
Patty Mills,LAC,201988,0.8270676691729323,0.0369127516778523,22.2,2.2,13.6,0.6,4
Payton Pritchard,BOS,1630202,0.8147208121827413,0.0332987551867219,17.7,4.7,8.7,1.4,4
Reggie Jackson,PHI,202704,0.8431372549019608,0.03359375,23.5,2.6,9.2,0.8,4
Ricky Council IV,PHI,1641741,0.8270142180094786,0.0355397148676171,15.7,3.7,7.2,1.2,4
Rob Dillingham,MIN,1642265,0.8499999999999999,0.0372509960159362,18.9,2.5,7.5,0.7,4
Sam Hauser,BOS,1630573,0.8302583025830257,0.0356576862123613,21.5,4.4,7.5,1.6,4
Seth Curry,CHA,203552,0.8410958904109589,0.0343016759776536,17.1,2.7,10.7,0.7,4
Shake Milton,LAL,1629003,0.8473520249221184,0.0346055979643765,32.9,2.4,8.1,0.9,4
Sidy Cissoko,POR,1631321,0.8800000000000001,0.0360655737704918,28.6,1.1,7.8,0.2,4
Spencer Dinwiddie,DAL,203915,0.8512518409425625,0.0317757009345794,24.2,3.9,9.7,1.9,4
Torrey Craig,BOS,1628470,0.8666666666666667,0.0366197183098591,20.8,2.7,7.4,1.2,4
Trae Young,ATL,1629027,0.8183760683760684,0.0326513213981244,7.4,4.5,11.6,1.5,4
Tre Jones,CHI,1630200,0.8918918918918919,0.0378440366972477,12.3,3.2,10.3,0.9,4
Trey Alexander,DEN,1641725,0.7837837837837837,0.0345238095238095,0.0,1.8,6.2,0.3,4
Ty Jerome,CLE,1629660,0.8480300187617262,0.0347425057647963,17.1,3.7,8.8,1.1,4
Tyler Kolek,NYK,1642278,0.759493670886076,0.0338983050847457,15.4,2.2,13.1,0.2,4
Tyrese Haliburton,IND,1630169,0.8364640883977901,0.0353903693314633,15.3,4.6,9.8,2.3,4
Tyrese Martin,BKN,1631213,0.8310139165009941,0.0370567375886524,22.4,4.1,7.0,2.0,4
Tyrese Maxey,PHI,1630178,0.742757821552723,0.032704081632653,18.2,5.2,9.3,1.6,4
Tyus Jones,PHX,1626145,0.8021712907117008,0.0340327533265097,7.5,3.4,10.0,1.1,4
Vasilije Micić,PHX,203995,0.7730061349693251,0.0326848249027237,13.2,3.8,8.6,1.3,4
Vít Krejčí,ATL,1630249,0.8635235732009926,0.0367864693446088,15.5,4.7,7.8,2.2,4
Yuki Kawamura,MEM,1642530,0.7666666666666666,0.0365079365079365,14.3,1.8,9.1,0.3,4
